trigram	frequency
mighty son of	7
me to do	7
at the top	7
after my own	7
now when the	7
he shall be	7
him there came	7
and made it	7
went his way	7
the men and	7
by my spear	7
it in my	7
of his horses	7
own free will	7
skilled in all	7
must have been	7
in the course	7
poured water over	7
i will say	7
the argives and	7
cut off the	7
no one else	7
as a sign	7
beyond the sea	7
so great a	7
than any other	7
in his tent	7
of their armour	7
and they were	7
to his house	7
so did he	7
took aim at	7
you come to	7
of the golden	7
upon the suitors	7
he has done	7
fight with might	7
there be no	7
took up the	7
his own abode	7
and would not	7
what i think	7
aldermen and town	7
a spear in	7
i will have	7
it is to	7
he said that	7
a ransom for	7
and now it	7
whether it is	7
it was who	7
do not let	7
and will give	7
him to his	7
the west wind	7
way from the	6
a thick cloud	6
if you have	6
not even the	6
me to marry	6
regards your question	6
him who is	6
and whence are	6
her and said	6
and that they	6
to the world	6
and those who	6
out of it	6
and give him	6
in the gatehouse	6
set eyes upon	6
from the topmost	6
but he will	6
you shall see	6
that was lying	6
by no means	6
shore of the	6
a solemn covenant	6
you must be	6
for no one	6
such men as	6
he gave the	6
while you are	6
they heard him	6
sheep and cattle	6
and they are	6
the crest of	6
and was the	6
of the horses	6
know all about	6
him with her	6
let there be	6
eyes filled with	6
whether he should	6
he could see	6
straight up to	6
be the first	6
and she drew	6
whip and reins	6
to his feet	6
not let the	6
temple of minerva	6
to each of	6
heaven has been	6
and give them	6
i have taken	6
as for you	6
while i go	6
that hung by	6
charge of the	6
he was minded	6
his own home	6
she would not	6
it at the	6
by the trench	6
not even when	6
closed in darkness	6
he lashed his	6
he stood in	6
as for myself	6
for you can	6
women in the	6
to see you	6
went straight to	6
of bronze and	6
went about everywhere	6
go and tell	6
for the city	6
the black blood	6
tower of strength	6
the host and	6
eating and drinking	6
in store for	6
got to the	6
went down and	6
thus in two	6
gates and the	6
but he has	6
my father is	6
one another with	6
i will show	6
and when you	6
and struck the	6
upon the fire	6
sail for troy	6
my dear son	6
but i was	6
we shall not	6
them in his	6
and drove them	6
and laid him	6
he saw them	6
when the days	6
down she darted	6
still young and	6
him before he	6
in two layers	6
make a drink	6
gods that live	6
to the dead	6
put courage into	6
he doubted whether	6
tell me and	6
that she might	6
been used to	6
with the blood	6
on their way	6
spear went through	6
on her way	6
to bed with	6
sat down to	6
of my men	6
filled the mixing	6
your own people	6
drunk each as	6
is dead and	6
as when some	6
but it is	6
he is still	6
that you shall	6
a little way	6
even in death	6
on which he	6
but you have	6
from the sea	6
i gave him	6
cattle and sheep	6
to save the	6
into the city	6
leading the way	6
never yet been	6
in its talons	6
the flat of	6
when he reached	6
through the iron	6
the jaws of	6
and the blood	6
he said he	6
at full length	6
trojans and lycians	6
put on the	6
so be that	6
shield before him	6
will go to	6
with your own	6
the cloister and	6
the loud battle	6
in the form	6
and had a	6
hurled his spear	6
son of capaneus	6
through the city	6
for a moment	6
of the people	6
grey sea with	6
dread son of	6
and came up	6
upon his shoulders	6
nestor son of	6
for the present	6
even thus did	6
he shouted to	6
strong hand of	6
my dear father	6
and you are	6
these there came	6
under the sea	6
lashed the horses	6
nor did he	6
if a man	6
into your head	6
out of a	6
in one place	6
fell in the	6
about in the	6
silver basin for	6
did they fight	6
said he to	6
but they will	6
and kill him	6
it shall not	6
they were not	6
his hand over	6
say no more	6
him and struck	6
bread and wine	6
she darted from	6
we are in	6
the fire and	6
his comely feet	6
to have a	6
the hand and	6
they all of	6
not pierce it	6
the trojans had	6
her dear husband	6
it should be	6
and gave them	6
with my own	6
an old man	6
in a beautiful	6
made his way	6
think will be	6
tell you about	6
not all of	6
for i see	6
he is very	6
and that of	6
young and strong	6
see if he	6
thus through the	6
than any one	6
we will not	6
some way off	6
i will be	6
spear into the	6
place in the	6
out of her	6
swords and spears	6
city in the	6
in a rage	6
who live in	6
is what he	6
eager for the	6
you are always	6
the thigh bones	6
you when you	6
out of their	6
said to her	6
midway between the	6
presence of the	6
which had been	6
and the bronze	6
with a stone	6
so did menelaus	6
face to face	6
must go back	6
me by the	6
line of the	6
many and brave	6
for him in	6
he saw his	6
nothing of the	6
wives and little	6
chief of the	6
beautiful golden ewer	6
the others followed	6
will be much	6
till he came	6
every single one	6
it as a	6
as he said	6
the danaans with	6
in which you	6
that it is	6
layers of fat	6
the behests of	6
do you think	6
to help me	6
tell them to	6
the press of	6
of a ship	6
and now the	6
you have come	6
angry with him	6
you must not	6
spear in his	6
like an immortal	6
nothing by it	6
do not go	6
when she was	6
hands of ulysses	6
the lot of	6
in no mind	6
him back to	6
firmament of heaven	6
field of battle	6
the days of	6
beyond the seas	6
shame on you	6
old and young	6
i have given	6
clean table beside	6
at the end	6
had been made	6
he had given	6
i were as	6
to tell you	6
and take the	6
even when i	6
of the silver	6
and flung it	6
they are not	6
the form and	6
the trojans have	6
to her own	6
it is now	6
so that i	6
the flesh of	6
such was the	6
house of my	6
they have not	6
and my heart	6
laid themselves down	6
and brought him	6
things of what	6
none of you	6
of murderous mars	6
plainly and in	6
the achaeans shall	6
son of hippolochus	6
on the field	6
he wanted to	6
the ship to	6
one would turn	6
made their drink	6
of lovely helen	6
i have said	6
tell me truly	6
the fleet descendant	6
it was in	6
far end of	6
brunt of the	6
of the men	6
upon the good	6
were struck with	6
there is none	6
will come to	6
press me to	6
spear from his	6
for she had	6
drew a clean	6
arts of war	6
and agamemnon answered	6
may not be	6
defence of their	6
of one another	6
man both brave	6
worn out with	6
when she heard	6
every man had	6
down by the	6
house of the	6
told them to	6
are in the	6
flock of sheep	6
i would have	6
the cause of	6
where they are	6
i said to	6
got back to	6
to tell her	6
did the achaeans	6
was at once	6
these were commanded	6
the argives on	6
a foreign country	6
he kept on	6
when we have	6
he had had	6
gods in heaven	6
sheep and goats	6
us go to	6
me and tell	6
on his knees	6
the water and	6
in the presence	6
hecatombs to the	6
depths of the	6
a man both	6
the matter of	6
diomed of the	6
can hear the	6
will find it	6
sorry for him	6
has not been	6
the gods will	6
i hope you	6
husband of lovely	6
will have to	6
him to be	6
was thus in	6
in which they	6
son of euaemon	6
meanwhile the suitors	6
angry with you	6
and put on	6
his house and	6
that i will	6
for the hand	6
the field of	6
go home to	6
mightiest of all	6
to him of	6
no mind to	6
he was afraid	6
like a god	6
from his head	6
lifted up their	6
when we got	6
as he could	6
put out to	6
the door of	6
spear from the	6
to let him	6
she is in	6
to a solemn	6
life went out	6
it seems that	6
should like to	6
of you to	6
better man than	6
cut out the	6
in quest of	6
had been given	6
reached the ships	6
to meet him	6
the earth in	6
they do not	6
i am afraid	6
out through the	6
in the water	6
of the foe	6
the far end	6
the other immortals	6
which i have	6
on the one	6
from off them	6
kind to me	6
victory to the	6
brave and of	6
his hands as	6
none of the	6
come up to	6
let us see	6
all coming true	6
what it was	6
a dark cloud	6
in favour of	6
upon me and	6
bethought her of	6
i am at	6
and then he	6
the coming of	6
my good fellow	6
it on the	6
upper servant brought	6
so far as	6
and they laid	6
make the best	6
with which the	6
had been the	6
and went in	6
set upon the	6
shall have the	6
lower part of	6
against the door	6
can not fight	6
you shall now	6
two layers of	6
that i might	6
he will have	6
her of another	6
for i was	6
the plain and	6
of great stature	6
what do you	6
him and he	6
which are the	6
as he went	6
foremost among them	6
the way of	6
in a ship	6
near at hand	6
by the fire	6
the other women	6
by his own	6
they did as	6
they saw the	6
a silver basin	6
the trojans at	6
you are come	6
priam and the	6
of such a	6
in search of	6
alive or dead	6
leaders of the	6
he had found	6
over to the	6
from all the	6
clad in full	6
how can you	6
and in great	6
to see him	6
the heads of	6
for my mother	6
with so much	6
i was to	6
clad in his	6
me to go	6
i would rather	6
what i am	6
his spear in	6
me no further	6
into the air	6
said to minerva	6
she came to	6
of his head	6
who was a	6
between the shoulders	6
running up to	6
he had suffered	6
thick on one	6
of the many	6
the topmost summits	6
of a man	6
he is not	6
it would not	6
a good thing	6
top of it	6
within the city	6
hold of it	6
i think will	6
are the most	6
to sing to	6
then he sprang	6
bound his sandals	6
they went to	6
fast as he	6
and i am	6
his hand in	6
and the land	6
to take to	6
for the loss	6
and it will	6
out into the	6
came from the	6
winds and waves	6
like a lion	6
so long been	6
each as much	6
he said this	6
we should have	6
all in rags	6
spear into his	6
a thick mist	6
by the sea	6
it was a	6
the blast of	6
there is an	6
for he will	6
the tents and	6
own house and	6
the only man	6
and when i	6
in his honour	6
he drew his	6
he then went	6
from the wall	6
hold his own	6
and they went	6
cups of gold	6
own part i	6
daughter of the	6
the earth with	6
him of the	6
had been killed	6
to me of	6
is all coming	6
thus spoke the	6
in the breast	6
and those of	6
of the thracians	6
the sweat from	6
though it be	6
the river styx	6
and said among	6
a man may	6
in wait for	6
in the first	6
the mind of	6
that you would	6
ere he could	6
i were a	6
it is for	6
the other trojans	6
between us and	6
a cup of	6
of atreus drew	6
am in great	6
no one to	6
are no longer	6
but he could	6
a sign to	6
to him from	6
sheep and oxen	6
the bones of	6
to stay here	6
in his armour	6
and bade his	6
to the sun	6
and do you	6
but you must	6
lying upon the	6
took him to	6
his way home	6
he began to	6
the strong hand	6
land and sea	6
whence are you	6
is no longer	6
achaeans and trojans	6
with him to	6
i see that	6
the reins in	6
whom i have	6
they were all	6
of the dead	6
to ulysses and	6
in an inner	6
we have had	6
saw him he	6
they cut the	6
all of a	6
he put the	6
and as he	6
what there was	6
son of polybus	6
she had thus	6
the sun and	6
sprang on to	6
come to me	6
as he told	6
on the achaeans	6
the fight between	6
be no more	6
back towards the	6
to draw the	6
eyes were closed	6
the nymph calypso	6
him as a	6
both on the	6
handed it round	6
that they would	6
at the sight	6
a young man	6
the noble son	6
from head to	6
tents of the	6
and the river	6
was the only	6
the benches and	6
offerings to the	6
and then went	6
home from troy	6
the fight with	6
was the most	6
what he has	6
and hit him	6
that dwelt in	6
on the shore	6
a clean table	6
see that he	6
this he went	6
skin of a	6
be the death	6
laid hold of	6
head to foot	6
fall upon the	6
up to hector	6
have no more	6
and he has	6
the foremost of	6
and bade them	6
from the mountains	6
cut off his	6
and the sweat	6
as he came	6
of the night	6
come to pass	6
the line of	6
man after my	6
as you please	6
he was about	6
patroclus son of	6
and bade the	6
the silver bow	6
with the achaeans	6
the counsels of	6
all these things	6
i will put	6
with the rest	6
fleet descendant of	6
and he would	6
his body and	6
was over all	6
when it was	6
stuck in the	6
that they had	6
he had fallen	6
so he fell	6
the round of	6
when he came	6
fighting about the	6
by my side	6
him through the	6
servant brought them	6
my ship and	6
lashed his horses	6
if i am	6
poured it into	6
to attack the	6
and the horses	6
